Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,Status
0.8633776091081593,0.008310249307479223,0.0016666666666666666,0.4400895856662934,0.26952120179563793,0.1593530113157039,0.28777923784494086,0.002,0.8958333333333333,0.5335235378031382,0.9690721649484536,0.0,0.057971014492753624,0.045614035087719294,0.9100529100529102,0.7101449275362318,1
0.7134724857685011,0.20221606648199447,0.0016666666666666666,0.0,0.028838348004187886,0.0,0.6360052562417872,0.0012000000000000001,0.8333333333333333,0.673323823109843,0.8762886597938144,0.0019801980198019802,0.06884057971014493,0.06315789473684211,0.728042328042328,0.5942028985507246,0
0.8197343453510437,0.08033240997229917,0.0,0.6332586786114223,0.014544728511732708,8.483243238148202e-05,0.7463863337713535,0.0,1.0,0.4893009985734665,0.9999999999999999,0.0,0.02898550724637681,0.031578947368421054,0.9026455026455028,0.7053140096618358,1
0.38899430740037944,0.3919667590027701,0.013888888888888888,0.06606942889137739,0.0038970554117416763,0.0008294726721744909,0.2628120893561104,0.015600000000000001,0.7604166666666666,0.3124108416547789,0.7422680412371133,0.03762376237623762,0.30434782608695654,0.29122807017543856,0.4592592592592593,0.42028985507246375,0
0.7931688804554078,0.1149584487534626,0.0005555555555555556,0.5627099664053752,0.15116291043581384,0.004802458255373899,0.6675427069645203,0.0004,0.9791666666666665,0.5028530670470754,0.979381443298969,0.0,0.036231884057971016,0.03508771929824562,0.923809523809524,0.7971014492753623,1
0.32827324478178377,0.6343490304709142,0.0011111111111111111,0.2754759238521836,0.002922842092403108,0.0014751417408557707,0.3771353482260184,0.0016,0.8958333333333333,0.5777460770328102,0.8969072164948453,0.4257425742574258,0.1920289855072464,0.19298245614035084,0.5534391534391535,0.5314009661835749,0
0.445920303605313,0.38227146814404434,0.0016666666666666666,0.19036954087346028,0.0,0.0,0.3127463863337714,0.002,0.9583333333333333,0.4186875891583452,0.9690721649484536,0.033663366336633666,0.286231884057971,0.27368421052631575,0.46666666666666673,0.42028985507246375,0
0.6641366223908918,0.221606648199446,0.0011111111111111111,0.0,0.0018539957666676497,0.0,0.07752956636005258,0.0008,0.9895833333333333,0.3138373751783166,0.9896907216494845,0.0,0.19927536231884058,0.18596491228070175,0.8000000000000002,0.6763285024154589,0
0.6869070208728654,0.20083102493074795,0.0,0.22172452407614784,0.0024308429328648274,0.0,0.9250985545335088,0.0,0.53125,0.2960057061340941,0.24742268041237112,0.0,0.003623188405797102,0.0035087719298245615,0.728042328042328,0.6231884057971014,0
0.7134724857685011,0.21191135734072022,0.0,0.0,0.04698100991537302,0.0,0.40473061760841006,0.0,0.9895833333333333,0.31312410841654775,0.9896907216494845,0.0,0.25362318840579706,0.2421052631578947,0.8000000000000002,0.6908212560386474,0
0.7362428842504742,0.015235457063711912,0.0016666666666666666,0.07726763717805152,0.031050969003857818,7.069369365123502e-05,0.06833114323258871,0.0012000000000000001,0.9895833333333333,0.4728958630527817,0.9896907216494845,0.0,0.23188405797101452,0.22105263157894736,0.7640211640211642,0.7101449275362318,0
0.6223908918406071,0.27146814404432135,0.003333333333333333,0.08678611422172454,0.0007881669582175275,0.0001649519518528817,0.19842312746386337,0.004,0.9791666666666665,0.2788873038516405,0.979381443298969,0.0,0.5543478260869565,0.5403508771929824,0.7460317460317462,0.6183574879227054,0
0.37191650853889935,0.0443213296398892,0.0016666666666666666,0.12150055991041435,0.0,0.0015835387377876645,0.22339027595269384,0.0024000000000000002,0.84375,0.23109843081312406,0.061855670103092786,0.03762376237623762,0.03985507246376811,0.03859649122807018,0.398941798941799,0.3140096618357488,0
0.8690702087286526,0.06925207756232687,0.0,0.4546472564389698,0.0003618133716983534,0.0,0.7660972404730618,0.0,0.9583333333333333,0.5905848787446504,0.9587628865979381,0.0,0.02898550724637681,0.028070175438596492,0.9460317460317462,0.8985507246376813,1
0.6925996204933587,0.18559556786703602,0.005,0.06942889137737962,0.00470759673688273,0.002535547145624296,0.5821287779237845,0.0044,0.8645833333333333,0.325962910128388,0.845360824742268,0.0,0.2355072463768116,0.2245614035087719,0.6306878306878307,0.49275362318840576,0
0.17077798861480076,0.9044321329639889,0.002777777777777778,0.14557670772676373,0.0036527771539513676,4.712912910082335e-06,0.3534822601839685,0.0024000000000000002,0.8854166666666666,0.4814550641940086,0.8969072164948453,0.6732673267326733,0.31521739130434784,0.3017543859649122,0.46243386243386253,0.5169082125603864,0
0.7134724857685011,0.17590027700831026,0.0005555555555555556,0.4008958566629339,0.0077907215411641174,0.00026392312296461077,0.05913272010512484,0.0004,0.0625,0.6148359486447931,0.9278350515463917,0.0,0.09057971014492754,0.09473684210526315,0.7777777777777779,0.6328502415458936,0
0.7476280834914613,0.0,0.0,0.2693169092945129,0.0019637738310045645,8.011951947139969e-05,0.6570302233902761,0.0,0.9166666666666666,0.564194008559201,0.8762886597938144,0.0,0.10144927536231883,0.09473684210526315,0.7375661375661376,0.6135265700483091,0
0.5958254269449716,0.30193905817174516,0.0,0.23628219484882423,0.009815932855765151,0.0,0.621550591327201,0.0,0.6458333333333333,0.5713266761768901,0.6804123711340205,0.033663366336633666,0.12681159420289856,0.11929824561403508,0.0,0.5314009661835749,0
0.5844402277039846,0.2562326869806094,0.015,0.08174692049272117,0.001283085256257998,0.00011782282275205837,0.45860709592641263,0.0128,1.0,0.3616262482168331,0.9999999999999999,0.0019801980198019802,0.11594202898550725,0.11228070175438595,0.634920634920635,0.5314009661835749,0
0.7590132827324478,0.16204986149584488,0.0,0.3471444568868981,0.1196890853859475,0.0,0.7910643889618924,0.0004,0.9583333333333333,0.5891583452211127,0.9587628865979381,0.0,0.050724637681159424,0.04912280701754386,0.8222222222222224,0.7536231884057971,0
0.7058823529411764,0.221606648199446,0.0005555555555555556,0.20044792833146696,0.0008714164909909465,0.0,0.59526938239159,0.0004,1.0,0.30884450784593437,0.9999999999999999,0.03564356435643564,0.06521739130434782,0.056140350877192984,0.7470899470899471,0.5990338164251208,0
